ISO3,country,adm1_name,adm2_name,mkt_name,lat,lon,geo_id,price_date,year,month,currency,components,start_dense_data,last_survey_point,data_coverage,data_coverage_recent,index_confidence_score,spatially_interpolated,maize,oil,rice,sorghum,o_maize,h_maize,l_maize,c_maize,inflation_maize,trust_maize,o_oil,h_oil,l_oil,c_oil,inflation_oil,trust_oil,o_rice,h_rice,l_rice,c_rice,inflation_rice,trust_rice,o_sorghum,h_sorghum,l_sorghum,c_sorghum,inflation_sorghum,trust_sorghum,o_food_price_index,h_food_price_index,l_food_price_index,c_food_price_index,inflation_food_price_index,trust_food_price_index
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2008,2008,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,21044.15,23219.04,18869.26,21737.27,425.79,7.5,40026.97,41230.95,39024.41,41230.95,24.24,7.2,40396.97,41793.27,39000.66,40892.53,296.98,7.4,13179.11,14452.21,11906,13995.14,316.14,6.7,1.44,1.47,1.41,1.47,131.16,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2008,2008,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,23286.04,25623.41,19527.58,19527.58,362.56,7.5,41802.72,42840.33,40765.12,41667.95,25.57,7.2,42217.4,43869.04,40565.77,40613.13,261.66,7.4,15388.17,16477.34,14299,15907.15,356.99,6.7,1.52,1.55,1.46,1.46,125.87,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2008,2008,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,20205.59,22363.63,17688.07,17688.07,285.07,7.5,41488.53,42472.06,40505,40620.59,18.12,7.2,41564.06,43119.11,40009,40320.67,218.96,7.4,17386.11,18293.24,14371.66,14371.66,254.72,6.7,1.48,1.51,1.41,1.41,102.96,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2008,2008,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,16560.71,18505.26,14616.17,14676.83,259.66,7.5,40229.41,41109.75,39349.07,40658.62,19.21,7.2,40649.64,42032.72,30315.53,30315.53,135.19,7.4,14476.71,15968.95,12788,12788,265.73,6.7,1.38,1.42,1.22,1.22,80.38,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2008,2008,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14136.55,15722.9,11906.7,11906.7,133.06,7.5,40925.49,41709.28,39862.39,39862.39,16.88,7.2,29984.72,31956.37,26455.27,26455.27,102.97,7.4,12091.33,13254.84,10927.82,11504.95,182.58,6.7,1.17,1.21,1.12,1.12,59.32,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2008,2008,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11182.59,12484.31,9880.88,11114.76,103.3,7.5,39946.42,40656.81,38839.26,38839.26,13.29,7.2,25498.65,26674.38,24322.91,25420.66,87.37,7.4,10678.6,11435.8,9132.35,9132.35,101.48,6.7,1.05,1.09,1.02,1.05,46.08,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2009,2009,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10483.78,11646.59,9320.96,10338.17,51.38,7.5,38418.65,39385.23,37744.82,39385.23,10.26,7.2,24541.91,25577.6,23506.22,24082.18,66.06,7.4,8211.79,8961.58,7462.01,8879.2,49.03,6.7,1.01,1.03,0.99,1.03,31.22,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2009,2009,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10188.18,11223.64,8932.9,8932.9,4.85,7.5,39602.7,40282.67,38755.88,38755.88,10.05,7.2,23322.01,24451.68,22192.34,23533.31,51.88,7.4,8335.45,8932.6,7238.91,7238.91,-4.13,6.7,1.01,1.03,0.98,0.98,17.49,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2009,2009,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8931.62,9824.44,8005.43,8005.43,-3.88,7.5,39005.45,39669.57,38240.99,38240.99,5.33,7.2,22936.64,23865.97,21401.71,21401.71,-1.11,7.4,6681.96,7247.93,5782.93,5782.93,-19.71,6.7,0.96,0.98,0.91,0.91,-0.06,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2009,2009,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7655.15,8444.95,6865.35,7976.44,-31.36,7.5,37758.42,38403.84,37113.01,37781.74,-0.55,7.2,20843.56,21855.3,19412.84,19412.84,-39.27,7.4,5182.74,5659.55,4705.93,5573.21,-38.35,6.7,0.88,0.9,0.86,0.88,-21.93,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2009,2009,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7583.36,8340.17,6826.54,7893.28,-52.89,7.5,37898.66,38498.83,37298.49,37375.38,-2.82,7.2,18728.16,19510.22,17946.11,18795.04,-50.62,7.4,5200.77,5568.35,4833.19,4958.42,-46.05,6.7,0.86,0.87,0.84,0.86,-32.64,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2009,2009,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,7948.49,8668.83,7228.15,8447.25,-56.48,7.5,37596.92,38156.05,37037.79,38113.42,-5.5,7.2,18229.28,19804.16,17601.5,19804.16,-48.79,7.4,4686.2,5911.69,4428.93,5911.69,-51.21,6.7,0.85,0.9,0.83,0.9,-34.61,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2009,2009,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8475.6,9223.9,7727.3,8391.04,-61.4,7.5,37875.39,38417.07,37333.71,38037.19,-7.75,7.2,19536.54,20536.65,18536.43,19793.06,-51.6,7.4,6151.76,6919.57,5383.95,6459.43,-53.85,6.7,0.91,0.94,0.89,0.9,-38.33,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2009,2009,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8751.21,9463,8039.43,8473.3,-56.61,7.5,38172.62,38678.92,37666.33,37932.14,-8.97,7.2,19743.75,20187.38,19300.12,19571.14,-51.81,7.4,6923.12,7499.18,6347.06,6385.53,-59.86,6.7,0.92,0.94,0.9,0.9,-38.53,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2009,2009,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8347.77,9038.96,7656.58,8390.49,-52.56,7.5,37961.84,38435.78,37487.9,38209.72,-5.94,7.2,19512.98,20303.02,18722.94,19329.83,-52.06,7.4,6614.35,7084.04,6144.66,6356.92,-55.77,6.7,0.9,0.92,0.88,0.9,-36.03,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2009,2009,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8435.32,9090.67,7779.97,8407.35,-42.72,7.5,38081.68,38656,37628.51,38656,-4.93,7.2,19289.81,19841.78,18737.84,18739.33,-38.19,7.4,6372.21,6723.5,6020.92,6654.47,-47.96,6.7,0.9,0.91,0.88,0.9,-26.39,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2009,2009,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8269.25,8898.06,7640.45,8577.75,-27.96,7.5,38806.43,39266.23,38346.62,38842.7,-2.56,7.2,18604.97,19245.24,17964.7,18840.1,-28.79,7.4,6709.95,7021.27,6398.62,6984.02,-39.3,6.7,0.9,0.92,0.89,0.91,-18.37,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2009,2009,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8651.62,9270.35,8032.88,8853.76,-20.34,7.5,38883.82,39339.46,38428.18,39261.79,1.09,7.2,18731.58,19221.08,18242.07,19188.95,-24.51,7.4,7144.68,7541.99,6850.82,7541.99,-17.41,6.7,0.92,0.93,0.9,0.93,-11.43,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2010,2010,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8882.82,9496.41,8269.23,8839.79,-14.49,7.5,39137.15,39597.31,38476.29,38476.29,-2.31,7.2,19185.9,19757.61,18614.2,18723.76,-22.25,7.4,7846.12,8182.36,7509.88,7698.81,-13.29,6.7,0.94,0.96,0.92,0.92,-10.82,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2010,2010,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9015.63,9602.53,8428.73,8952.83,0.22,7.5,38525.65,39079.77,38054.11,39079.77,0.84,7.2,18683.62,19163.29,18203.95,19066.62,-18.98,7.4,7920.37,8204.22,7636.52,7865.45,8.66,6.7,0.92,0.93,0.9,0.93,-4.46,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2010,2010,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8885.86,9455.51,8316.22,8962.8,11.96,7.5,39048.93,39548.48,38549.38,39286.46,2.73,7.2,19055.7,19552.33,18559.06,18907.3,-11.66,7.4,7995.56,8247.09,7744.03,8059.94,39.37,6.7,0.93,0.95,0.92,0.94,2.43,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2010,2010,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9007.08,9553.81,8460.35,9146.9,14.67,7.5,39400.48,39904.55,38896.41,39449.83,4.42,7.2,18925.71,19365.15,18486.28,19112.85,-1.55,7.4,8157.81,8444.86,7917.26,8444.86,51.53,6.7,0.94,0.95,0.93,0.95,7.65,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2010,2010,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9089.12,9624.88,8553.36,9287.82,17.67,7.5,39399.79,39894.41,38905.16,39598.18,5.95,7.2,19111.26,19562.36,18660.16,19318.64,2.79,7.4,8617.67,8902.64,8283.6,8283.6,67.06,6.7,0.95,0.97,0.94,0.95,10.82,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2010,2010,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9404.35,9927.93,8880.77,9397.4,11.25,7.5,39563.22,40044.62,39081.82,39456.64,3.52,7.2,19389.03,19812.89,18965.17,19175.65,-3.17,7.4,8328.51,8628.7,7911.89,7911.89,33.83,6.7,0.96,0.97,0.94,0.94,5.07,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2010,2010,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9428.45,9936.35,8920.56,9119.45,8.68,7.5,39519.44,39982.64,39056.24,39742.4,4.48,7.2,19195.13,19607.79,18782.48,19463.78,-1.66,7.4,7784.06,8103.07,7465.05,7988.5,23.67,6.7,0.94,0.96,0.93,0.95,5,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2010,2010,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9209.96,9687.75,8732.17,8940.12,5.51,7.5,39709.55,40163.75,39255.34,39648.76,4.53,7.2,19510.62,19917.04,19104.2,19484.27,-0.44,7.4,7909.93,8196.29,7543.2,7543.2,18.13,6.7,0.95,0.96,0.93,0.94,4.5,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2010,2010,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8783.65,9237.12,8330.18,8846.72,5.44,7.5,39661.26,40103.36,39219.16,40049.54,4.82,7.2,19539.82,19917.97,19161.67,19600.55,1.4,7.4,7392.03,7757.87,7099.07,7757.87,22.04,6.7,0.94,0.95,0.92,0.95,5.49,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2010,2010,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8779.69,9210.42,8211.1,8211.1,-2.33,7.5,40066.57,40793.53,39618.68,40793.53,5.53,7.2,19638.03,20972.99,19258.46,20972.99,11.92,7.4,7740.78,8060.51,7424.69,8060.51,21.13,6.7,0.95,0.97,0.94,0.97,7.7,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2010,2010,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,8227,9938.01,7824.11,9938.01,15.86,7.5,40876.99,41365.05,40388.93,40761.56,4.94,7.2,21208.24,21923.86,20492.63,21173.42,12.38,7.4,8189.59,8632.41,7871.49,8632.41,23.6,6.7,0.98,1,0.96,1,9.91,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2010,2010,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,9429.21,10322.24,8756.76,10322.24,16.59,7.5,40759.04,41313.29,40262.2,41313.29,5.23,7.2,21458.82,22008.43,20909.21,21458.82,11.83,7.4,8936,10364.6,8565.02,10364.6,37.43,6.7,1.02,1.04,1,1.04,11.51,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2011,2011,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11386.63,13021.3,10683.44,13021.3,47.3,7.5,41238.03,41755.33,40720.73,41473.98,7.79,7.2,21657.85,22255.51,21060.19,21837.79,16.63,7.4,11246,12177.42,10314.58,11855.8,54,6.7,1.06,1.1,1.04,1.1,19.6,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2011,2011,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12889.38,13993.18,11965.83,13993.18,56.3,7.5,41609.24,42127.56,41090.92,41164.85,5.34,7.2,22063.36,22508.97,21663.3,22508.97,18.05,7.4,13012.13,13815.43,12208.84,13311.65,69.24,6.7,1.13,1.15,1.1,1.13,21.36,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,3/1/2011,2011,3,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,15530.65,16520.68,14540.62,14643.68,63.38,7.5,41085.94,42133.02,40572.06,42133.02,7.25,7.2,22730.16,23640.35,22190.57,23640.35,25.03,7.4,14458.04,15120.31,13795.77,14451.82,79.3,6.7,1.16,1.18,1.14,1.18,26.13,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,4/1/2011,2011,4,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,14462.56,16927.34,13446.88,16927.34,85.06,7.5,42098.84,42674.92,41522.76,42505.59,7.75,7.2,23996.74,24577.47,23153.8,23153.8,21.14,7.4,15352.44,16948.01,14800.12,16948.01,100.69,6.7,1.2,1.24,1.18,1.24,30.7,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,5/1/2011,2011,5,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,17193.32,18499.57,15887.06,16723.85,80.06,7.5,42764.47,43718.05,42167.67,43718.05,10.4,7.2,23380.86,25109.2,22851.27,25109.2,29.97,7.4,18275.19,19361.46,17188.93,17534.58,111.68,6.7,1.27,1.29,1.25,1.28,34.77,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,6/1/2011,2011,6,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,17448.48,18688.97,16208,17631.82,87.62,7.5,43622.42,44268.85,42975.98,43106.4,9.25,7.2,25466.7,26398.89,24534.51,25705.51,34.05,7.4,18436.14,19330.06,17542.22,17818.85,125.22,6.7,1.31,1.33,1.29,1.3,37.29,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,7/1/2011,2011,7,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,17601.62,19134.56,16348.36,19134.56,109.82,7.5,43064.36,43705.53,42423.2,43114.29,8.48,7.2,26215.8,26457.8,25383.13,25383.13,30.41,7.4,18204.88,18965.36,17296.67,17296.67,116.52,6.7,1.31,1.33,1.29,1.3,37.5,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,8/1/2011,2011,8,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,19303.73,20662.95,16596.68,16596.68,85.64,7.5,43068.62,43686.3,42450.93,43516.85,9.76,7.2,25602.18,26450.98,24753.38,25839.91,32.62,7.4,17161.04,17904.61,16417.46,16525.89,119.08,6.7,1.31,1.33,1.27,1.27,35.53,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,9/1/2011,2011,9,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,17289.95,18544.91,14447.9,14447.9,63.31,7.5,43626.24,44223.38,43029.11,43561.37,8.77,7.2,26063.52,26548.94,25578.1,25799.74,31.63,7.4,16124.36,16774.04,14293.31,14293.31,84.24,6.7,1.26,1.29,1.22,1.22,28.65,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,10/1/2011,2011,10,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13763.84,14958.58,12569.1,14035.23,70.93,7.5,43570.5,44134.05,42270.96,42270.96,3.62,7.2,25924.37,26611.74,24206.4,24206.4,15.42,7.4,13461.05,14383.39,12538.7,12931.69,60.43,6.7,1.19,1.22,1.16,1.16,19.74,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,11/1/2011,2011,11,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,13121.02,14233.86,12008.18,12478.92,25.57,7.5,42082.29,42737.53,41484.59,42737.53,4.85,7.2,24061.93,24895.13,23228.73,23302.71,10.06,7.4,12086.52,12731.39,11441.65,12147.58,40.72,6.7,1.13,1.15,1.11,1.13,12.62,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,12/1/2011,2011,12,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,12422.31,13378.99,11408.49,11408.49,10.52,7.5,42738.18,43368.34,41844.2,41844.2,1.29,7.2,22990.94,23419.73,22370.53,22370.53,4.25,7.4,11535.25,12001.12,11069.37,11208.01,8.14,6.7,1.1,1.12,1.08,1.08,4.04,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,1/1/2012,2012,1,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,11168.64,12033.58,10303.7,10322.64,-20.72,7.5,42051.77,42694.05,41409.49,42292.4,1.97,7.2,22021.62,22677.13,20527.14,20527.14,-6,7.4,10725.55,11119.74,9863.93,9863.93,-16.8,6.7,1.06,1.08,1.03,1.03,-5.88,7.2
SOM,Somalia,Galgaduud,Dhuusamarreeb,Dhuusamarreeb,5.54,46.39,gid_55400000463900000,2/1/2012,2012,2,SOS,"maize (1 KG, Index Weight = 1), oil (1 L, Index Weight = 1), rice (1 KG, Index Weight = 1), sorghum (1 KG, Index Weight = 1)",Jan-07,Oct-25,18.74,16.71,0.89,0,,,,,10130.03,10900.43,9359.63,9895.18,-29.29,7.5,42034.91,42672.7,41397.13,42413.74,3.03,7.2,20033.13,20753.48,19312.79,19542.5,-13.18,7.4,9303.9,9791.41,8816.39,9460.72,-28.93,6.7,1.01,1.03,0.99,1.01,-10.63,7.2
