indicator,base-per,Unit,Date,Value
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M2,103.715791
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M3,103.6615543
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M4,95.3126514
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M5,95.90088285
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M6,96.58889843
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M7,97.15491384
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M8,97.62659334
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M9,97.62659334
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M10,101.5549822
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M11,102.094964
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2016M12,102.9963519
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M1,102.8752886
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M2,103.0311454
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M3,99.29580433
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M4,102.914491
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M5,102.4222359
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M6,98.26743295
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M7,99.02475077
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M8,100.1524031
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M9,101.0809502
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M10,102.0299005
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M11,102.2578704
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2017M12,101.9552825
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M1,101.9548195
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M2,101.9998991
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M3,101.9084998
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M4,102.647022
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M5,102.4555775
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M6,102.4022445
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M7,103.3309939
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M8,103.3309939
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M9,106.1176573
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M10,108.8286181
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M11,106.3756177
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2018M12,107.435375
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M1,107.6760925
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M2,107.6483666
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M3,107.6364675
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M4,108.3226946
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M5,107.9502455
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M6,105.2331911
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M7,105.8092603
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M8,105.8092603
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M9,104.2657219
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M10,105.0261322
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M11,105.0261322
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2019M12,105.1118844
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M1,103.9896697
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M2,105.0003717
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M3,106.2039757
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M4,110.8575735
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M5,110.8575735
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M6,111.6746799
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M7,111.6746799
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M8,119.0593858
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M9,120.347757
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M10,121.5834977
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M11,121.0554361
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2020M12,118.8679424
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M1,118.96
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M2,119.86
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M3,121.87
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M4,125.12
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M5,125.12
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M6,125.69
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M7,125.69
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M8,125.69
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M9,125.69
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M10,125.8531127
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M11,125.8531127
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2021M12,120.2059055
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M1,108.9515094
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M2,108.9515094
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M3,110.2070769
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M4,110.2070769
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M5,110.21
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M6,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M7,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M8,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M9,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M10,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M11,110.27
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2022M12,108.31
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M1,110.56
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M2,112.01
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M3,114.03
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M4,114.03
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M5,114.03
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M6,114.03
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M7,119.47
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M8,118.8
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M9,120.52
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M10,120.52
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M11,120.63
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2023M12,121.41
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M1,121.41
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M2,121.41
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M3,121.41
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M4,134.74
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M5,135.9
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M6,139.58
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M7,145.48
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M8,146.36
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M9,147.66
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M10,142.31
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M11,145.38
MISCELLANEOUS GOODS AND SERVICES,2014M12,Index,2024M12,142.36
