date,temperature,precipitation,humidity,region,lat,lon
2024-05-01,28.16,2.79,70.87,Doolow,4.16,42.08
2024-06-01,28.33,0.18,58.49,Doolow,4.16,42.08
2024-07-01,28.85,0.02,52.47,Doolow,4.16,42.08
2024-08-01,29.01,0.3,50.13,Doolow,4.16,42.08
2024-09-01,30.45,0.04,45.91,Doolow,4.16,42.08
2024-10-01,31.31,0.7,46.03,Doolow,4.16,42.08
2024-11-01,29.57,1.51,57.83,Doolow,4.16,42.08
2024-12-01,28.63,0.0,40.07,Doolow,4.16,42.08
2025-01-01,28.94,0.0,31.49,Doolow,4.16,42.08
2025-02-01,31.14,0.0,31.64,Doolow,4.16,42.08
2025-03-01,32.73,1.1,42.48,Doolow,4.16,42.08
2025-04-01,30.67,2.38,55.82,Doolow,4.16,42.08
2025-05-01,29.61,2.38,60.17,Doolow,4.16,42.08
2025-06-01,29.07,0.21,54.0,Doolow,4.16,42.08
2025-07-01,28.37,0.04,50.82,Doolow,4.16,42.08
2025-08-01,28.7,0.02,48.36,Doolow,4.16,42.08
2025-09-01,29.86,0.27,45.0,Doolow,4.16,42.08
2025-10-01,30.51,1.0,47.15,Doolow,4.16,42.08
2025-11-01,-999.0,-999.0,-999.0,Doolow,4.16,42.08
2025-12-01,-999.0,-999.0,-999.0,Doolow,4.16,42.08
2015-01-01,24.74,0.0,71.25,Eyl,7.98,49.82
2015-02-01,24.88,0.0,72.3,Eyl,7.98,49.82
2015-03-01,26.38,0.03,73.52,Eyl,7.98,49.82
2015-04-01,28.25,0.05,73.11,Eyl,7.98,49.82
2015-05-01,28.64,1.64,76.36,Eyl,7.98,49.82
2015-06-01,26.41,1.87,77.68,Eyl,7.98,49.82
2015-07-01,26.5,0.43,74.81,Eyl,7.98,49.82
2015-08-01,26.43,1.11,77.16,Eyl,7.98,49.82
2015-09-01,27.2,0.3,77.67,Eyl,7.98,49.82
2015-10-01,27.55,2.78,78.45,Eyl,7.98,49.82
2015-11-01,27.06,6.21,78.19,Eyl,7.98,49.82
2015-12-01,25.99,1.29,74.6,Eyl,7.98,49.82
2016-01-01,25.42,0.13,73.25,Eyl,7.98,49.82
2016-02-01,25.25,0.01,72.15,Eyl,7.98,49.82
2016-03-01,27.1,0.05,73.19,Eyl,7.98,49.82
2016-04-01,28.61,2.64,74.38,Eyl,7.98,49.82
2016-05-01,28.57,1.16,75.01,Eyl,7.98,49.82
2016-06-01,27.23,0.17,72.25,Eyl,7.98,49.82
2016-07-01,25.19,0.33,74.65,Eyl,7.98,49.82
2016-08-01,25.7,0.15,75.76,Eyl,7.98,49.82
2016-09-01,25.63,0.09,78.15,Eyl,7.98,49.82
2016-10-01,26.6,1.12,77.07,Eyl,7.98,49.82
2016-11-01,26.19,0.04,74.38,Eyl,7.98,49.82
2016-12-01,25.99,0.09,73.08,Eyl,7.98,49.82
2017-01-01,24.79,0.01,71.41,Eyl,7.98,49.82
2017-02-01,25.52,0.01,73.48,Eyl,7.98,49.82
2017-03-01,26.47,0.02,72.88,Eyl,7.98,49.82
2017-04-01,28.38,0.21,72.89,Eyl,7.98,49.82
2017-05-01,28.45,0.63,75.74,Eyl,7.98,49.82
2017-06-01,26.89,0.01,75.46,Eyl,7.98,49.82
2017-07-01,25.25,0.01,76.67,Eyl,7.98,49.82
2017-08-01,26.03,0.02,75.97,Eyl,7.98,49.82
2017-09-01,26.45,0.01,78.36,Eyl,7.98,49.82
2017-10-01,26.81,0.03,79.1,Eyl,7.98,49.82
2017-11-01,26.92,0.05,71.13,Eyl,7.98,49.82
2017-12-01,25.14,0.01,69.33,Eyl,7.98,49.82
2018-01-01,24.12,0.0,70.81,Eyl,7.98,49.82
2018-02-01,24.91,0.0,72.96,Eyl,7.98,49.82
2018-03-01,26.45,0.01,73.52,Eyl,7.98,49.82
2018-04-01,28.5,0.23,76.16,Eyl,7.98,49.82
2018-05-01,28.24,0.12,74.97,Eyl,7.98,49.82
2018-06-01,26.26,0.04,74.18,Eyl,7.98,49.82
2018-07-01,26.09,0.0,71.81,Eyl,7.98,49.82
2018-08-01,25.18,0.03,77.51,Eyl,7.98,49.82
2018-09-01,26.33,0.01,79.56,Eyl,7.98,49.82
2018-10-01,26.76,0.04,77.29,Eyl,7.98,49.82
2018-11-01,27.05,0.05,74.78,Eyl,7.98,49.82
2018-12-01,26.19,0.03,72.2,Eyl,7.98,49.82
2019-01-01,25.29,0.01,69.56,Eyl,7.98,49.82
2019-02-01,25.66,0.0,73.83,Eyl,7.98,49.82
2019-03-01,26.9,0.0,73.58,Eyl,7.98,49.82
2019-04-01,28.41,0.01,72.01,Eyl,7.98,49.82
2019-05-01,29.32,0.09,73.78,Eyl,7.98,49.82
2019-06-01,26.77,0.35,74.01,Eyl,7.98,49.82
2019-07-01,27.06,0.0,72.73,Eyl,7.98,49.82
2019-08-01,27.25,0.0,72.68,Eyl,7.98,49.82
2019-09-01,26.79,0.0,77.72,Eyl,7.98,49.82
2019-10-01,27.39,0.13,74.82,Eyl,7.98,49.82
2019-11-01,27.05,0.13,75.68,Eyl,7.98,49.82
2019-12-01,26.58,0.06,73.22,Eyl,7.98,49.82
2020-01-01,25.77,0.03,73.46,Eyl,7.98,49.82
2020-02-01,25.53,0.01,73.28,Eyl,7.98,49.82
2020-03-01,27.18,0.01,74.74,Eyl,7.98,49.82
2020-04-01,28.67,0.5,74.4,Eyl,7.98,49.82
2020-05-01,29.53,0.34,73.9,Eyl,7.98,49.82
2020-06-01,29.03,0.06,66.92,Eyl,7.98,49.82
2020-07-01,27.75,0.01,68.57,Eyl,7.98,49.82
2020-08-01,26.95,0.0,72.21,Eyl,7.98,49.82
2020-09-01,26.4,13.67,79.24,Eyl,7.98,49.82
2020-10-01,27.28,0.03,77.41,Eyl,7.98,49.82
2020-11-01,26.64,0.02,73.1,Eyl,7.98,49.82
2020-12-01,25.65,0.02,72.63,Eyl,7.98,49.82
2021-01-01,24.49,0.01,71.21,Eyl,7.98,49.82
2021-02-01,25.02,0.0,72.45,Eyl,7.98,49.82
2021-03-01,26.36,0.0,74.29,Eyl,7.98,49.82
2021-04-01,27.85,0.03,72.75,Eyl,7.98,49.82
2021-05-01,27.86,21.31,75.65,Eyl,7.98,49.82
2021-06-01,25.84,0.0,80.44,Eyl,7.98,49.82
2021-07-01,25.52,0.01,74.55,Eyl,7.98,49.82
2021-08-01,25.84,0.0,76.74,Eyl,7.98,49.82
2021-09-01,25.05,0.02,78.97,Eyl,7.98,49.82
2021-10-01,26.17,0.01,79.2,Eyl,7.98,49.82
2021-11-01,26.79,0.03,72.53,Eyl,7.98,49.82
2021-12-01,25.92,0.02,71.73,Eyl,7.98,49.82
2022-01-01,25.41,0.02,72.84,Eyl,7.98,49.82
2022-02-01,25.29,0.01,71.75,Eyl,7.98,49.82
2022-03-01,26.21,0.0,71.49,Eyl,7.98,49.82
2022-04-01,28.54,0.04,74.13,Eyl,7.98,49.82
2022-05-01,28.39,0.17,74.62,Eyl,7.98,49.82
2022-06-01,25.45,0.0,70.74,Eyl,7.98,49.82
2022-07-01,24.96,0.02,72.65,Eyl,7.98,49.82
2022-08-01,25.95,0.0,75.67,Eyl,7.98,49.82
2022-09-01,26.15,0.0,77.54,Eyl,7.98,49.82
2022-10-01,26.06,0.05,79.59,Eyl,7.98,49.82
2022-11-01,26.85,0.01,74.02,Eyl,7.98,49.82
2022-12-01,26.1,0.03,72.56,Eyl,7.98,49.82
2023-01-01,25.36,0.01,71.22,Eyl,7.98,49.82
2023-02-01,25.35,0.0,71.96,Eyl,7.98,49.82
2023-03-01,27.39,0.02,74.98,Eyl,7.98,49.82
2023-04-01,28.91,0.12,73.92,Eyl,7.98,49.82
2023-05-01,28.62,4.68,79.53,Eyl,7.98,49.82
2023-06-01,26.82,0.01,76.43,Eyl,7.98,49.82
2023-07-01,26.33,0.0,73.19,Eyl,7.98,49.82
2023-08-01,26.72,0.0,75.8,Eyl,7.98,49.82
2023-09-01,27.11,0.01,78.2,Eyl,7.98,49.82
2023-10-01,27.81,0.53,78.57,Eyl,7.98,49.82
2023-11-01,27.64,0.63,76.89,Eyl,7.98,49.82
2023-12-01,26.72,0.02,72.61,Eyl,7.98,49.82
2024-01-01,26.1,0.0,73.09,Eyl,7.98,49.82
2024-02-01,26.7,0.0,72.38,Eyl,7.98,49.82
2024-03-01,28.01,0.0,72.01,Eyl,7.98,49.82
2024-04-01,29.17,5.26,75.79,Eyl,7.98,49.82
2024-05-01,29.19,0.14,76.91,Eyl,7.98,49.82
2024-06-01,27.51,0.07,72.05,Eyl,7.98,49.82
2024-07-01,27.11,0.01,73.79,Eyl,7.98,49.82
2024-08-01,26.6,0.01,74.66,Eyl,7.98,49.82
2024-09-01,26.36,0.0,77.6,Eyl,7.98,49.82
2024-10-01,27.42,0.04,78.28,Eyl,7.98,49.82
2024-11-01,27.43,0.02,73.68,Eyl,7.98,49.82
2024-12-01,25.76,0.0,69.59,Eyl,7.98,49.82
2025-01-01,24.62,0.0,71.52,Eyl,7.98,49.82
2025-02-01,25.34,0.0,73.53,Eyl,7.98,49.82
2025-03-01,27.31,0.01,74.36,Eyl,7.98,49.82
2025-04-01,28.79,0.01,71.42,Eyl,7.98,49.82
2025-05-01,29.03,0.05,72.21,Eyl,7.98,49.82
2025-06-01,26.37,0.0,73.14,Eyl,7.98,49.82
2025-07-01,26.7,0.0,70.04,Eyl,7.98,49.82
2025-08-01,26.33,0.05,74.62,Eyl,7.98,49.82
2025-09-01,26.33,0.05,77.99,Eyl,7.98,49.82
2025-10-01,26.86,0.02,75.14,Eyl,7.98,49.82
2025-11-01,-999.0,-999.0,-999.0,Eyl,7.98,49.82
2025-12-01,-999.0,-999.0,-999.0,Eyl,7.98,49.82
2015-01-01,24.49,0.0,54.48,Gaalkacyo,6.77,47.42
2015-02-01,25.84,0.01,55.54,Gaalkacyo,6.77,47.42
2015-03-01,27.2,0.39,57.33,Gaalkacyo,6.77,47.42
2015-04-01,29.38,0.54,56.42,Gaalkacyo,6.77,47.42
2015-05-01,28.84,3.48,61.72,Gaalkacyo,6.77,47.42
2015-06-01,27.69,2.85,60.05,Gaalkacyo,6.77,47.42
2015-07-01,27.97,0.68,52.85,Gaalkacyo,6.77,47.42
2015-08-01,27.9,0.79,54.63,Gaalkacyo,6.77,47.42
2015-09-01,29.75,0.35,50.74,Gaalkacyo,6.77,47.42
2015-10-01,28.67,2.55,62.72,Gaalkacyo,6.77,47.42
2015-11-01,25.4,7.28,75.47,Gaalkacyo,6.77,47.42
2015-12-01,25.15,0.12,63.19,Gaalkacyo,6.77,47.42
2016-01-01,25.39,0.08,59.77,Gaalkacyo,6.77,47.42
2016-02-01,25.69,0.01,54.36,Gaalkacyo,6.77,47.42
2016-03-01,28.59,0.21,57.24,Gaalkacyo,6.77,47.42
2016-04-01,28.47,4.81,64.84,Gaalkacyo,6.77,47.42
2016-05-01,28.36,1.21,62.63,Gaalkacyo,6.77,47.42
2016-06-01,28.73,0.07,50.44,Gaalkacyo,6.77,47.42
2016-07-01,27.47,0.1,50.47,Gaalkacyo,6.77,47.42
2016-08-01,28.27,0.1,48.46,Gaalkacyo,6.77,47.42
2016-09-01,28.58,0.05,49.4,Gaalkacyo,6.77,47.42
2016-10-01,28.32,0.77,56.32,Gaalkacyo,6.77,47.42
2016-11-01,27.58,0.05,54.85,Gaalkacyo,6.77,47.42
2016-12-01,26.41,0.02,54.44,Gaalkacyo,6.77,47.42
2017-01-01,25.02,0.0,52.78,Gaalkacyo,6.77,47.42
2017-02-01,26.91,0.01,54.79,Gaalkacyo,6.77,47.42
2017-03-01,28.05,0.04,53.81,Gaalkacyo,6.77,47.42
2017-04-01,29.93,0.47,53.4,Gaalkacyo,6.77,47.42
2017-05-01,29.49,1.09,57.05,Gaalkacyo,6.77,47.42
2017-06-01,30.27,0.03,46.24,Gaalkacyo,6.77,47.42
2017-07-01,28.7,0.06,48.13,Gaalkacyo,6.77,47.42
2017-08-01,29.34,0.02,46.84,Gaalkacyo,6.77,47.42
2017-09-01,29.43,0.03,49.5,Gaalkacyo,6.77,47.42
2017-10-01,29.39,0.57,54.8,Gaalkacyo,6.77,47.42
2017-11-01,26.94,0.96,57.9,Gaalkacyo,6.77,47.42
2017-12-01,25.17,0.0,48.27,Gaalkacyo,6.77,47.42
2018-01-01,24.58,0.0,51.17,Gaalkacyo,6.77,47.42
2018-02-01,26.61,0.0,52.91,Gaalkacyo,6.77,47.42
2018-03-01,28.33,0.1,52.41,Gaalkacyo,6.77,47.42
2018-04-01,28.65,1.46,62.41,Gaalkacyo,6.77,47.42
2018-05-01,29.03,0.88,57.94,Gaalkacyo,6.77,47.42
2018-06-01,28.92,0.39,50.22,Gaalkacyo,6.77,47.42
2018-07-01,28.24,0.04,47.79,Gaalkacyo,6.77,47.42
2018-08-01,28.31,0.15,50.02,Gaalkacyo,6.77,47.42
2018-09-01,29.66,0.48,50.24,Gaalkacyo,6.77,47.42
2018-10-01,28.9,0.26,55.09,Gaalkacyo,6.77,47.42
2018-11-01,28.23,0.14,54.98,Gaalkacyo,6.77,47.42
2018-12-01,27.12,0.02,51.56,Gaalkacyo,6.77,47.42
2019-01-01,25.61,0.01,53.07,Gaalkacyo,6.77,47.42
2019-02-01,27.11,0.01,54.8,Gaalkacyo,6.77,47.42
2019-03-01,28.61,0.02,54.52,Gaalkacyo,6.77,47.42
2019-04-01,29.87,0.19,55.31,Gaalkacyo,6.77,47.42
2019-05-01,30.44,0.8,54.59,Gaalkacyo,6.77,47.42
2019-06-01,28.7,2.21,54.99,Gaalkacyo,6.77,47.42
2019-07-01,28.66,0.11,50.38,Gaalkacyo,6.77,47.42
2019-08-01,29.45,0.05,46.7,Gaalkacyo,6.77,47.42
2019-09-01,30.08,0.15,48.49,Gaalkacyo,6.77,47.42
2019-10-01,28.72,1.36,58.73,Gaalkacyo,6.77,47.42
2019-11-01,27.73,0.5,57.91,Gaalkacyo,6.77,47.42
2019-12-01,27.66,0.05,50.94,Gaalkacyo,6.77,47.42
2020-01-01,27.12,0.01,53.2,Gaalkacyo,6.77,47.42
2020-02-01,27.15,0.0,52.05,Gaalkacyo,6.77,47.42
2020-03-01,28.99,0.11,55.27,Gaalkacyo,6.77,47.42
2020-04-01,28.99,2.21,61.28,Gaalkacyo,6.77,47.42
2020-05-01,28.86,2.46,64.93,Gaalkacyo,6.77,47.42
2020-06-01,29.06,0.2,52.93,Gaalkacyo,6.77,47.42
2020-07-01,28.1,0.27,53.82,Gaalkacyo,6.77,47.42
2020-08-01,28.34,0.12,51.85,Gaalkacyo,6.77,47.42
2020-09-01,27.27,9.82,63.58,Gaalkacyo,6.77,47.42
2020-10-01,28.05,1.37,62.74,Gaalkacyo,6.77,47.42
2020-11-01,27.28,0.1,55.75,Gaalkacyo,6.77,47.42
2020-12-01,26.19,0.01,53.03,Gaalkacyo,6.77,47.42
2021-01-01,25.04,0.02,51.01,Gaalkacyo,6.77,47.42
2021-02-01,26.11,0.01,53.62,Gaalkacyo,6.77,47.42
2021-03-01,27.75,0.0,53.91,Gaalkacyo,6.77,47.42
2021-04-01,29.37,0.43,53.65,Gaalkacyo,6.77,47.42
2021-05-01,27.87,23.1,65.88,Gaalkacyo,6.77,47.42
2021-06-01,25.11,0.26,75.24,Gaalkacyo,6.77,47.42
2021-07-01,25.17,0.19,65.96,Gaalkacyo,6.77,47.42
2021-08-01,26.94,0.15,59.59,Gaalkacyo,6.77,47.42
2021-09-01,27.9,0.27,56.89,Gaalkacyo,6.77,47.42
2021-10-01,28.94,0.09,55.35,Gaalkacyo,6.77,47.42
2021-11-01,27.85,0.29,54.29,Gaalkacyo,6.77,47.42
2021-12-01,26.2,0.07,55.12,Gaalkacyo,6.77,47.42
2022-01-01,25.9,0.08,55.91,Gaalkacyo,6.77,47.42
2022-02-01,26.15,0.31,54.2,Gaalkacyo,6.77,47.42
2022-03-01,27.52,0.18,53.51,Gaalkacyo,6.77,47.42
2022-04-01,29.77,1.19,56.22,Gaalkacyo,6.77,47.42
2022-05-01,30.29,0.64,52.27,Gaalkacyo,6.77,47.42
2022-06-01,28.75,0.33,50.33,Gaalkacyo,6.77,47.42
2022-07-01,27.48,0.2,52.06,Gaalkacyo,6.77,47.42
2022-08-01,28.01,0.1,50.61,Gaalkacyo,6.77,47.42
2022-09-01,28.92,0.12,49.95,Gaalkacyo,6.77,47.42
2022-10-01,28.69,0.35,55.52,Gaalkacyo,6.77,47.42
2022-11-01,28.06,0.27,55.83,Gaalkacyo,6.77,47.42
2022-12-01,27.0,0.01,52.75,Gaalkacyo,6.77,47.42
2023-01-01,25.92,0.0,53.22,Gaalkacyo,6.77,47.42
2023-02-01,26.19,0.02,53.16,Gaalkacyo,6.77,47.42
2023-03-01,28.68,0.35,57.16,Gaalkacyo,6.77,47.42
2023-04-01,29.88,0.93,56.59,Gaalkacyo,6.77,47.42
2023-05-01,27.84,5.54,69.21,Gaalkacyo,6.77,47.42
2023-06-01,28.83,0.27,55.31,Gaalkacyo,6.77,47.42
2023-07-01,28.22,0.12,52.45,Gaalkacyo,6.77,47.42
2023-08-01,29.38,0.05,48.72,Gaalkacyo,6.77,47.42
2023-09-01,30.24,0.19,49.27,Gaalkacyo,6.77,47.42
2023-10-01,27.88,4.48,68.77,Gaalkacyo,6.77,47.42
2023-11-01,25.82,4.65,75.92,Gaalkacyo,6.77,47.42
2023-12-01,26.71,0.01,58.49,Gaalkacyo,6.77,47.42
2024-01-01,26.54,0.01,55.2,Gaalkacyo,6.77,47.42
2024-02-01,27.65,0.05,55.8,Gaalkacyo,6.77,47.42
2024-03-01,29.28,0.01,54.53,Gaalkacyo,6.77,47.42
2024-04-01,29.52,9.46,63.92,Gaalkacyo,6.77,47.42
2024-05-01,27.83,1.47,74.07,Gaalkacyo,6.77,47.42
2024-06-01,27.65,0.28,63.35,Gaalkacyo,6.77,47.42
2024-07-01,27.94,0.04,58.45,Gaalkacyo,6.77,47.42
2024-08-01,28.25,0.13,54.6,Gaalkacyo,6.77,47.42
2024-09-01,29.95,0.03,49.57,Gaalkacyo,6.77,47.42
2024-10-01,29.65,0.71,55.24,Gaalkacyo,6.77,47.42
2024-11-01,28.26,0.82,57.33,Gaalkacyo,6.77,47.42
2024-12-01,26.06,0.0,50.27,Gaalkacyo,6.77,47.42
2025-01-01,25.19,0.0,51.14,Gaalkacyo,6.77,47.42
2025-02-01,26.58,0.01,54.6,Gaalkacyo,6.77,47.42
2025-03-01,29.06,0.06,54.64,Gaalkacyo,6.77,47.42
2025-04-01,30.24,0.54,53.99,Gaalkacyo,6.77,47.42
2025-05-01,29.96,1.03,57.17,Gaalkacyo,6.77,47.42
2025-06-01,29.14,0.57,53.95,Gaalkacyo,6.77,47.42
2025-07-01,28.39,0.06,51.15,Gaalkacyo,6.77,47.42
2025-08-01,28.24,0.04,50.8,Gaalkacyo,6.77,47.42
2025-09-01,29.7,0.19,48.44,Gaalkacyo,6.77,47.42
2025-10-01,28.6,0.8,53.95,Gaalkacyo,6.77,47.42
2025-11-01,-999.0,-999.0,-999.0,Gaalkacyo,6.77,47.42
2025-12-01,-999.0,-999.0,-999.0,Gaalkacyo,6.77,47.42
2015-01-01,22.7,0.0,56.39,Garowe,8.4,48.48
2015-02-01,24.07,0.0,55.83,Garowe,8.4,48.48
2015-03-01,26.05,0.0,56.07,Garowe,8.4,48.48
2015-04-01,28.45,0.0,55.02,Garowe,8.4,48.48
2015-05-01,28.88,4.97,59.57,Garowe,8.4,48.48
2015-06-01,26.07,5.32,67.33,Garowe,8.4,48.48
2015-07-01,27.18,0.15,53.89,Garowe,8.4,48.48
2015-08-01,27.01,0.95,56.26,Garowe,8.4,48.48
2015-09-01,29.15,0.17,50.49,Garowe,8.4,48.48
2015-10-01,27.62,2.13,62.71,Garowe,8.4,48.48
2015-11-01,24.56,3.73,71.78,Garowe,8.4,48.48
2015-12-01,23.65,0.11,61.5,Garowe,8.4,48.48
2016-01-01,23.67,0.12,59.61,Garowe,8.4,48.48
2016-02-01,23.7,0.03,55.65,Garowe,8.4,48.48
2016-03-01,27.3,0.09,57.37,Garowe,8.4,48.48
2016-04-01,27.86,3.1,62.14,Garowe,8.4,48.48
2016-05-01,27.73,1.37,63.94,Garowe,8.4,48.48
2016-06-01,28.69,0.07,47.94,Garowe,8.4,48.48
2016-07-01,26.98,0.16,50.11,Garowe,8.4,48.48
2016-08-01,27.5,0.33,49.09,Garowe,8.4,48.48
2016-09-01,28.26,0.29,49.18,Garowe,8.4,48.48
2016-10-01,26.66,0.84,59.67,Garowe,8.4,48.48
2016-11-01,25.61,0.03,56.06,Garowe,8.4,48.48
2016-12-01,24.22,0.06,56.65,Garowe,8.4,48.48
2017-01-01,22.79,0.0,56.35,Garowe,8.4,48.48
2017-02-01,24.7,0.01,57.58,Garowe,8.4,48.48
2017-03-01,26.31,0.08,54.51,Garowe,8.4,48.48
2017-04-01,28.56,0.28,54.0,Garowe,8.4,48.48
2017-05-01,28.15,2.31,61.49,Garowe,8.4,48.48
2017-06-01,29.46,0.01,47.35,Garowe,8.4,48.48
2017-07-01,28.32,0.02,46.6,Garowe,8.4,48.48
2017-08-01,28.94,0.02,45.28,Garowe,8.4,48.48
2017-09-01,28.96,0.07,50.0,Garowe,8.4,48.48
2017-10-01,28.39,0.01,54.55,Garowe,8.4,48.48
2017-11-01,25.85,0.01,53.37,Garowe,8.4,48.48
2017-12-01,22.69,0.0,52.52,Garowe,8.4,48.48
2018-01-01,22.14,0.0,54.06,Garowe,8.4,48.48
2018-02-01,24.41,0.0,54.59,Garowe,8.4,48.48
2018-03-01,26.32,0.0,52.6,Garowe,8.4,48.48
2018-04-01,28.31,0.49,59.52,Garowe,8.4,48.48
2018-05-01,29.32,0.11,52.27,Garowe,8.4,48.48
2018-06-01,28.87,0.28,48.3,Garowe,8.4,48.48
2018-07-01,28.02,0.0,45.34,Garowe,8.4,48.48
2018-08-01,28.01,0.05,48.35,Garowe,8.4,48.48
2018-09-01,28.89,0.01,51.05,Garowe,8.4,48.48
2018-10-01,28.22,0.03,52.29,Garowe,8.4,48.48
2018-11-01,26.39,0.0,55.73,Garowe,8.4,48.48
2018-12-01,24.75,0.0,54.86,Garowe,8.4,48.48
2019-01-01,23.39,0.0,57.81,Garowe,8.4,48.48
2019-02-01,25.23,0.0,56.95,Garowe,8.4,48.48
2019-03-01,26.94,0.0,55.75,Garowe,8.4,48.48
2019-04-01,28.88,0.0,54.0,Garowe,8.4,48.48
2019-05-01,29.85,0.0,53.09,Garowe,8.4,48.48
2019-06-01,28.58,1.25,53.38,Garowe,8.4,48.48
2019-07-01,28.76,0.0,47.02,Garowe,8.4,48.48
2019-08-01,29.31,0.02,44.26,Garowe,8.4,48.48
2019-09-01,29.63,0.0,48.08,Garowe,8.4,48.48
2019-10-01,28.03,0.0,54.34,Garowe,8.4,48.48
2019-11-01,26.45,0.01,57.82,Garowe,8.4,48.48
2019-12-01,25.52,0.0,54.99,Garowe,8.4,48.48
2020-01-01,24.88,0.0,56.1,Garowe,8.4,48.48
2020-02-01,24.94,0.0,53.99,Garowe,8.4,48.48
2020-03-01,27.5,0.0,56.04,Garowe,8.4,48.48
2020-04-01,27.81,2.11,62.22,Garowe,8.4,48.48
2020-05-01,29.72,0.67,56.94,Garowe,8.4,48.48
2020-06-01,29.8,0.05,46.54,Garowe,8.4,48.48
2020-07-01,28.47,0.01,48.45,Garowe,8.4,48.48
2020-08-01,28.43,0.0,48.35,Garowe,8.4,48.48
2020-09-01,27.31,5.14,60.75,Garowe,8.4,48.48
2020-10-01,28.32,0.0,51.9,Garowe,8.4,48.48
2020-11-01,25.93,0.0,53.57,Garowe,8.4,48.48
2020-12-01,24.15,0.0,55.39,Garowe,8.4,48.48
2021-01-01,22.8,0.0,54.05,Garowe,8.4,48.48
2021-02-01,23.95,0.0,54.68,Garowe,8.4,48.48
2021-03-01,26.03,0.0,53.29,Garowe,8.4,48.48
2021-04-01,28.01,0.0,54.17,Garowe,8.4,48.48
2021-05-01,28.37,27.72,60.54,Garowe,8.4,48.48
2021-06-01,25.07,0.0,72.01,Garowe,8.4,48.48
2021-07-01,25.56,0.0,59.24,Garowe,8.4,48.48
2021-08-01,27.18,0.0,55.04,Garowe,8.4,48.48
2021-09-01,28.17,0.0,52.66,Garowe,8.4,48.48
2021-10-01,27.93,0.0,55.69,Garowe,8.4,48.48
2021-11-01,25.83,0.0,53.81,Garowe,8.4,48.48
2021-12-01,23.9,0.0,57.46,Garowe,8.4,48.48
2022-01-01,23.8,0.0,59.0,Garowe,8.4,48.48
2022-02-01,24.27,0.0,55.72,Garowe,8.4,48.48
2022-03-01,25.7,0.0,54.54,Garowe,8.4,48.48
2022-04-01,29.01,0.05,53.69,Garowe,8.4,48.48
2022-05-01,30.98,0.48,45.65,Garowe,8.4,48.48
2022-06-01,29.1,0.0,45.43,Garowe,8.4,48.48
2022-07-01,27.32,0.0,48.85,Garowe,8.4,48.48
2022-08-01,27.78,0.0,48.7,Garowe,8.4,48.48
2022-09-01,28.74,0.0,48.66,Garowe,8.4,48.48
2022-10-01,27.95,0.05,55.18,Garowe,8.4,48.48
2022-11-01,26.42,0.0,55.58,Garowe,8.4,48.48
2022-12-01,24.93,0.0,54.74,Garowe,8.4,48.48
2023-01-01,23.65,0.0,57.48,Garowe,8.4,48.48
2023-02-01,24.17,0.0,55.56,Garowe,8.4,48.48
2023-03-01,27.44,0.01,57.09,Garowe,8.4,48.48
2023-04-01,29.07,0.11,54.92,Garowe,8.4,48.48
2023-05-01,27.45,5.82,69.12,Garowe,8.4,48.48
2023-06-01,29.14,0.01,51.16,Garowe,8.4,48.48
2023-07-01,28.26,0.0,48.84,Garowe,8.4,48.48
2023-08-01,29.01,0.0,47.54,Garowe,8.4,48.48
2023-09-01,29.95,0.03,48.47,Garowe,8.4,48.48
2023-10-01,28.31,0.59,60.44,Garowe,8.4,48.48
2023-11-01,26.86,0.24,59.47,Garowe,8.4,48.48
2023-12-01,25.69,0.0,53.5,Garowe,8.4,48.48
2024-01-01,24.84,0.0,55.33,Garowe,8.4,48.48
2024-02-01,26.03,0.0,56.75,Garowe,8.4,48.48
2024-03-01,27.82,0.0,55.16,Garowe,8.4,48.48
2024-04-01,28.79,5.89,62.4,Garowe,8.4,48.48
2024-05-01,28.3,0.03,66.75,Garowe,8.4,48.48
2024-06-01,29.07,0.03,52.24,Garowe,8.4,48.48
2024-07-01,28.76,0.0,51.49,Garowe,8.4,48.48
2024-08-01,28.63,0.0,49.95,Garowe,8.4,48.48
2024-09-01,29.99,0.0,46.66,Garowe,8.4,48.48
2024-10-01,29.48,0.03,51.64,Garowe,8.4,48.48
2024-11-01,26.96,0.0,54.19,Garowe,8.4,48.48
2024-12-01,23.77,0.0,52.39,Garowe,8.4,48.48
2025-01-01,22.87,0.0,53.95,Garowe,8.4,48.48
2025-02-01,24.51,0.0,56.52,Garowe,8.4,48.48
2025-03-01,27.4,0.0,55.48,Garowe,8.4,48.48
2025-04-01,29.08,0.0,53.24,Garowe,8.4,48.48
2025-05-01,30.55,0.0,49.8,Garowe,8.4,48.48
2025-06-01,29.74,0.0,47.62,Garowe,8.4,48.48
2025-07-01,28.45,0.0,47.64,Garowe,8.4,48.48
2025-08-01,28.05,0.03,48.02,Garowe,8.4,48.48
2025-09-01,29.44,0.06,46.68,Garowe,8.4,48.48
2025-10-01,28.2,0.01,48.32,Garowe,8.4,48.48
2025-11-01,-999.0,-999.0,-999.0,Garowe,8.4,48.48
2025-12-01,-999.0,-999.0,-999.0,Garowe,8.4,48.48
2015-01-01,17.84,0.07,65.34,Hargeysa,9.56,44.07
2015-02-01,21.34,0.0,55.62,Hargeysa,9.56,44.07
2015-03-01,23.72,0.47,51.02,Hargeysa,9.56,44.07
